NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,9,27,23,0.1299685,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,9,27,23,0.2002082,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,9,27,23,0.3220114,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,9,27,23,0.400695,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,9,27,23,0.5010333,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,9,27,23,0.6046598,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,9,27,23,0.7033644,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,9,27,23,0.8216143,4
2,1,2,1,0.3085001,0.3075551,0.7085016,7.907553,15,3,3,27,27,27,1,2,27,9,27,23,0.9003509,4
2,1,2,1,0.3085001,0.3075551,1.308504,7.307551,15,3,3,27,27,27,1,2,27,9,27,23,1.021183,4
2,1,2,1,0.3085001,0.3075551,1.808506,6.807549,15,3,3,27,27,27,1,2,27,9,27,23,1.12492,4
2,1,2,1,0.3085001,0.3075551,2.208507,6.407548,15,3,3,27,27,27,1,2,27,9,27,23,1.217841,4
2,1,2,1,0.3085001,0.3075551,2.708509,5.907546,15,3,3,27,27,27,1,2,27,9,27,23,1.300443,4
2,1,2,1,0.3085001,0.3075551,3.208511,5.407544,15,3,3,27,27,27,1,2,27,9,27,23,1.401732,4
2,1,2,1,0.3085001,0.3075551,3.708511,4.907544,15,3,3,27,27,27,1,2,27,9,27,23,1.502332,4
2,1,2,1,10.3085,0.3075551,4.20851,4.407545,15,3,3,27,27,27,1,2,27,9,27,23,1.606975,4
2,1,2,1,0.3085001,0.3075551,4.708509,3.907545,15,3,3,27,27,27,1,2,27,9,27,23,1.708124,4
2,1,2,1,0.3085001,0.3075551,5.208509,3.407546,15,3,3,27,27,27,1,2,27,9,27,23,1.807527,4
2,1,2,1,0.3085001,0.3075551,5.708508,2.907547,15,3,3,27,27,27,1,2,27,9,27,23,1.905701,4
2,1,2,1,0.3085001,0.3075551,6.208508,2.407547,15,3,3,27,27,27,1,2,27,9,27,23,2.005571,4
2,1,2,1,0.3085001,0.3075551,6.708508,1.907547,15,3,2.7,27,27.3,27,1,2,27,9,27,23,2.10109,4
2,1,2,1,0.3085001,0.3075551,7.208507,1.407548,15,3,2.7,27,27.3,27,1,2,27,9,27,23,2.20013,4
2,1,2,1,0.3085001,0.3075551,7.708508,0.9075482,15,3,2.7,27,27.3,27,1,2,27,9,27,23,2.303247,4
2,1,2,1,0.1085002,0.5075549,7.908506,0.7075484,15,3,2.7,27,27.3,27,1,2,27,9,27,23,2.404726,1
2,1,2,1,0.008500335,0.6075547,7.908506,0.7075484,15,3,2.7,27,27.3,27,1,2,27,9,27,23,2.507055,1
2,1,2,1,0.008500335,0.6075547,7.908506,0.7075484,15,3,2.7,27,27.3,27,1,2,27,9,27,23,2.606191,1
2,1,2,1,0.008500335,0.6075547,7.908506,0.7075484,15,3,2.7,27,27.3,27,1,2,27,9,27,23,2.70418,1
2,1,2,1,0.008500335,0.6075547,7.908506,0.7075484,15,3,2.7,27,27.3,27,1,2,27,9,27,23,2.806266,1
2,1,2,1,0.008500335,0.6075547,7.908506,0.7075484,15,3,2.7,27,27.3,27,1,2,27,9,27,23,2.905439,1
1,1,2,1,10.0085,0.6075547,8.108507,0.5075487,15,3,2.7,27,27.3,27,1,2,27,9,27,23,3.008434,4
1,1,2,1,10.0085,0.6075548,8.608506,0.007549165,15,3,2.7,27,27.3,27,1,2,27,9,27,23,3.107457,4
1,1,2,1,10.0085,0.6075548,8.608506,0.007549165,15,3,2.7,27,27.3,27,1,2,27,9,27,23,3.208451,1
1,1,2,1,9.508501,1.107554,0.608506,0.007549165,15,3,2.7,27,27.3,27,1,2,27,9,27,23,3.303356,1
1,1,2,1,9.008501,1.607554,0.608506,0.007549165,15,3,2.7,27,27.3,27,1,2,27,9,27,23,3.408384,1
1,1,2,1,8.508501,2.107553,0.608506,0.007549165,15,3,2.7,27,27.3,27,1,2,27,9,27,23,3.506192,1
1,1,2,1,8.008503,2.607553,0.608506,0.007549165,15,3,2.7,27,27.3,27,1,2,27,9,27,23,3.602493,1
1,1,2,1,7.508503,3.107553,0.608506,0.007549165,15,3,2.7,27,27.3,27,1,2,27,9,27,23,3.70117,1
1,1,2,1,7.008502,3.607552,0.608506,0.007549165,15,3,2.7,27,27.3,27,1,2,27,9,27,23,3.803887,1
1,1,2,1,6.508503,4.107551,0.608506,0.007549165,15,3,2.7,27,27.3,27,1,2,27,9,27,23,3.909396,1
1,1,2,1,6.008504,4.607551,0.608506,0.007549165,15,3,2.7,27,27.3,27,1,2,27,9,27,23,4.00264,1
1,1,1,1,5.508504,5.10755,0.6075609,0.007549165,15,3,2.7,27,26.8,27,1,2,27,9,27,23,4.10219,1
1,1,1,1,5.008503,5.607551,0.6075609,0.007549165,15,3,2.7,27,26.3,27,1,2,27,9,27,23,4.205247,1
1,1,1,1,4.508502,6.107553,0.607561,0.007549165,15,3,2.7,27,25.8,27,1,2,27,9,27,23,4.305866,1
1,1,1,1,4.0085,6.607555,0.607561,0.007549165,15,3,2.7,27,25.29999,27,1,2,27,9,27,23,4.406633,1
1,1,1,1,3.508498,7.107557,0.6075609,0.007549165,15,3,2.7,27,24.79999,27,1,2,27,9,27,23,4.512362,1
1,1,1,1,3.008496,7.607559,0.6075609,0.007549165,15,3,2.7,27,24.29999,27,1,2,27,9,27,23,4.611617,1
1,1,2,1,2.508494,8.10756,0.608506,0.007549165,15,3,2.7,27,23.79999,27,1,2,27,9,27,23,4.709742,1
1,1,2,1,2.008492,8.607563,0.608506,0.007549165,15,3,2.7,27,23.29999,27,1,2,27,9,27,23,4.805503,1
1,1,2,1,1.50849,9.107565,0.608506,0.007549165,15,3,2.7,27,22.79998,27,1,2,27,9,27,23,4.912745,1
1,1,2,1,1.008488,9.607567,0.608506,0.007549165,15,3,2.7,27,22.29998,27,1,2,27,9,27,23,5.0046,1
1,1,2,1,0.5084866,10.10757,8.608506,0.007549165,15,3,2.7,27,21.79998,27,1,2,27,9,27,23,5.102966,1
1,1,2,1,0.008484599,10.60757,8.608506,0.007549165,15,3,2.7,27,21.29998,27,1,2,27,9,27,23,5.202388,0
1,1,2,1,0.008484599,10.60757,8.208507,0.4075488,15,3,2.7,27,20.79998,27,1,2,27,9,27,23,5.30019,3
1,2,2,1,0.008484599,0.6085156,7.708508,0.9075482,15,3,2.7,27,20.29997,27,1,2,27,9,27,23,5.404951,3
1,2,2,1,0.008484599,0.6085156,7.208507,1.407548,15,3,2.7,27,19.79997,27,1,2,27,9,27,23,5.500947,3
1,2,2,1,0.008484599,0.6085156,6.908508,1.707548,15,3,2.7,27,19.29997,27,1,2,27,9,27,23,5.600679,0
1,2,2,1,0.008484599,0.6085156,6.908508,1.707548,15,3,2.7,27,18.79997,27,1,2,27,9,27,23,5.701723,0
1,2,2,1,0.008484599,0.6085156,6.908508,1.707548,15,3,2.7,27,18.29997,27,1,2,27,9,27,23,5.807494,0
2,2,2,1,4.008484,0.6085155,6.608508,2.007547,15,3,2.7,27,17.79996,27,1,2,27,9,27,23,5.904327,3
2,2,2,1,4.008484,0.6085156,6.508508,2.107547,15,3,2.7,27,17.29996,27,1,2,27,9,27,23,6.00054,0
2,2,2,1,4.008484,0.6085156,6.508508,2.107547,15,3,2.7,26.5,17.29996,27,1,2,27,9,27,23,6.108062,0
2,2,2,1,3.608483,1.008517,0.508508,0.1084921,15,3,2.7,26,17.29996,27,1,2,27,9,27,23,6.205524,1
2,2,2,1,3.108481,1.508519,0.508508,0.1084921,15,3,2.7,25.49999,17.29996,27,1,2,27,9,27,23,6.309684,1
2,2,2,2,2.608479,2.008521,0.508508,0.1084921,15,3,2.7,24.99999,17.29996,27,1,2,27,9,27,23,6.406911,1
2,2,2,2,2.108477,2.508523,0.508508,0.1084921,15,3,2.7,24.49999,17.29996,27,1,2,27,9,27,23,6.505605,1
2,2,2,2,1.608476,3.008525,0.508508,0.1084921,15,3,2.7,23.99999,17.29996,27,1,2,27,9,27,23,6.616007,1
2,2,2,2,1.108474,3.508526,0.508508,0.1084921,15,3,2.7,23.49999,17.29996,27,1,2,27,9,27,23,6.702434,1
2,2,1,1,0.6084726,4.008527,8.507564,2.107547,15,3,2.7,22.99998,17.29996,27,1,2,27,9,27,23,6.801142,1
2,2,1,1,0.4084719,0.2085283,8.707562,1.907547,15,3,2.7,22.49998,17.29996,27,1,2,27,9,27,23,6.903508,4
2,2,1,1,0.4084719,0.2085283,9.207562,1.407548,15,3,2.7,21.99998,17.29996,27,1,2,27,9,27,23,7.007691,4
2,2,1,1,0.4084719,0.2085283,9.707562,0.9075482,15,3,2.7,21.49998,17.29996,27,1,2,27,9,27,23,7.100525,4
5,2,1,1,1.228454,0.2085283,10.20756,0.4075488,15,3,2.7,20.99998,17.29996,27,1,2,27,9,27,23,7.204243,4
5,2,1,1,0.4284551,0.2085283,10.60756,0.007549165,15,3,2.7,20.49998,17.29996,27,1,2,27,9,27,23,7.300093,1
6,2,2,1,1.257693,0.7085302,0.608506,0.007549165,15,3,2.7,19.99997,17.29996,27,1,1,27,9,27,23,7.401443,1
6,2,2,1,0.657691,0.8085306,0.608506,0.007549165,15,3,2.7,19.49997,17.29996,27,1,1,27,9,27,23,7.503445,0
6,2,2,1,0.157689,0.8085306,0.608506,0.007549165,15,3,2.7,18.99997,17.29996,27,1,1,27,9,27,23,7.604013,0
1,2,2,1,9.807525,0.8085306,0.608506,0.007549165,15,3,2.7,18.49997,17.29996,27,1,1,27,9,27,23,7.702319,0
1,2,2,1,9.807525,0.8085306,0.608506,0.007549165,15,3,100,100,17.29996,27,1,1,27,9,27,23,7.806835,0
1,2,2,1,9.807525,0.8085306,0.608506,0.007549165,15,3,100,100,17.29996,27,1,1,27,9,27,23,7.907555,0
1,2,2,1,9.807525,0.8085306,0.608506,0.007549165,15,3,100,100,17.29996,27,1,1,27,9,27,23,8.008353,0
1,2,2,1,9.807525,0.8085306,0.608506,0.007549165,15,3,100,100,17.79996,27,1,1,27,9,27,23,8.10502,0
1,2,2,1,9.807525,0.8085306,0.608506,0.007549165,15,3,100,100,18.29997,27,1,1,27,9,27,23,8.203238,0
1,2,2,1,9.707524,0.908531,0.608506,0.007549165,15,3,100,100,18.79997,27,1,1,27,9,27,23,8.310349,1
1,2,2,1,9.207522,1.408533,0.608506,0.007549165,15,3,100,100,19.29997,27,1,1,27,9,27,23,8.40644,1
1,2,2,1,8.70752,1.908535,0.608506,0.007549165,15,3,100,100,19.79997,27,1,1,27,9,27,23,8.504875,1
1,2,2,1,8.207519,2.408537,0.608506,0.007549165,15,3,100,100,20.29997,27,1,1,27,9,27,23,8.611692,1
1,2,2,1,7.707517,2.908538,0.608506,0.007549165,15,3,100,100,20.79998,27,1,1,27,9,27,23,8.706306,1
1,2,2,1,7.207515,3.40854,0.608506,0.007549165,15,3,100,100,21.29998,27,1,1,27,9,27,23,8.809181,1
1,2,2,1,6.707512,3.908542,0.608506,0.007549165,15,3,100,100,21.79998,27,1,1,27,9,27,23,8.908244,1
1,2,2,1,6.10751,4.508544,0.608506,0.007549165,15,3,100,100,22.39998,27,1,1,27,9,27,23,9.020841,1
5,2,2,1,4.208454,4.908546,0.608506,0.007549165,15,3,100,100,22.79998,27,1,1,27,9,27,23,9.107939,1
5,2,2,1,3.708451,5.408548,0.608506,0.007549165,15,3,100,100,23.29999,27,1,1,27,9,27,23,9.20144,1
1,2,2,1,4.707505,5.90855,0.608506,0.007549165,15,3,100,100,23.79999,27,1,1,27,9,27,23,9.304549,1
1,2,2,1,4.207503,6.408552,0.608506,0.007549165,15,3,100,100,24.29999,27,1,1,27,9,27,23,9.407689,1
1,2,2,1,3.707501,6.908554,0.608506,0.007549165,15,3,100,100,24.79999,27,1,1,27,9,27,23,9.500481,1
1,2,2,1,3.2075,7.408556,0.608506,0.007549165,15,3,100,100,25.29999,27,1,1,27,9,27,23,9.602031,1
1,2,2,1,2.707498,7.908558,0.608506,0.007549165,15,3,100,100,25.8,27,1,1,27,9,27,23,9.704338,1
1,2,2,1,2.207496,8.408559,0.608506,0.007549165,15,3,100,100,26.3,27,1,1,27,9,27,23,9.805769,1
1,2,2,1,1.707494,8.908562,0.608506,0.007549165,15,3,100,100,26.8,27,1,1,27,9,27,23,9.902549,1
1,2,2,1,1.207492,9.408564,0.608506,0.007549165,15,3,100,100,27.3,27,1,1,27,9,27,23,10.00553,1
1,2,2,1,0.7074898,9.908566,0.608506,0.007549165,15,3,100,100,26.8,27,1,1,27,9,27,23,10.10565,1
1,2,0,1,0.2074879,10.40857,0,0.007549165,15,3,100,100,26.3,27,1,1,27,9,27,23,10.20103,1
1,2,0,1,0.2074879,10.40857,0,0.4075488,15,3,100,100,25.8,27,1,1,27,9,27,23,10.30595,3
1,2,0,1,0.2074879,0.4085672,0,0.9075482,15,3,100,100,25.29999,27,1,1,27,9,27,23,10.40372,3
1,2,6,1,0.2074879,0.4085672,19.35775,1.407548,15,3,100,100,24.79999,27,1,1,27,9,27,23,10.50477,3
1,2,6,1,0.2074879,0.4085672,18.75775,1.507548,15,3,100,100,24.29999,27,1,1,27,9,27,23,10.60138,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,23.79999,27,0,1,27,9,27,23,10.70667,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,23.29999,27,0,1,27,9,27,23,10.80499,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,22.79998,27,0,1,27,9,27,23,10.90127,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,22.29998,27,0,1,27,9,27,23,11.00463,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,21.79998,27,0,1,27,9,27,23,11.10643,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,21.29998,27,0,1,27,9,27,23,11.20534,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,20.79998,27,0,1,27,9,27,23,11.30231,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,20.29997,27,0,1,27,9,27,23,11.40636,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,19.79997,27,0,1,27,9,27,23,11.50532,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,19.29997,27,0,1,27,9,27,23,11.60329,0
1,2,6,1,0.2074879,0.4085672,13.25773,1.507548,15,3,100,100,18.79997,27,1,1,27,9,27,23,11.70456,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,18.29997,27,0,1,27,9,27,23,11.80219,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,17.79996,27,0,1,27,9,27,23,11.90738,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,17.29996,27,0,1,27,9,27,23,12.00546,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,17.29996,27,0,1,27,9,27,23,12.12793,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,17.29996,27,0,1,27,9,27,23,12.20428,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,17.29996,27,0,1,27,9,27,23,12.30262,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,17.29996,27,0,1,27,9,27,23,12.41323,0
1,2,6,1,0.2074879,0.4085672,11.75772,1.507548,15,3,100,100,17.29996,27,1,1,27,9,27,23,12.5042,0
1,2,6,1,0.2074879,0.4085672,11.75772,1.507548,15,3,100,100,17.29996,27,0,1,27,9,27,23,12.6061,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,17.29996,27,0,1,27,9,27,23,12.7204,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,17.29996,27,0,1,27,9,27,23,12.80685,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,17.29996,27,0,1,27,9,27,23,12.91969,0
1,2,0,1,0.2074879,0.4085672,0,1.507548,15,3,100,100,17.29996,27,0,1,27,9,27,23,13.00919,0
