NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,13,25,27,0.1143225,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,13,25,27,0.2008162,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,13,25,27,0.3004121,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,13,25,27,0.4022437,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,13,25,27,0.5025454,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,13,25,27,0.6061101,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,13,25,27,0.7004692,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,13,25,27,0.8027277,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,13,25,27,0.9042892,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,13,25,27,1.001928,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,13,25,27,1.104074,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,13,25,27,1.200977,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,13,25,27,1.300388,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,13,25,27,1.400259,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,13,25,27,1.502632,1
0,1,2,2,0,4.307551,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,13,25,27,1.603814,3
2,2,2,2,0.3085039,0.3084962,7.908499,0.7085016,15,3,3,27,27,27,1,2,19,13,25,27,1.700728,3
2,2,2,2,0.3085039,0.3084962,7.408497,1.208503,15,3,3,27,27,27,1,2,19,13,25,27,1.80206,3
2,2,2,2,0.3085039,0.3084962,6.908494,1.708505,15,3,3,27,27,27,1,2,19,13,25,27,1.902668,3
