NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,0.1207518,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,0.2006139,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,0.3030104,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,0.4017666,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,0.5040327,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,0.6029964,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,0.7000729,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,0.8018119,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,0.9017177,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,1.000086,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,1.104097,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,1.201722,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,1.302534,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,1.40058,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,1.502296,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,1.601951,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,1.700126,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,1.802011,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,1.902933,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,25,27,21,2.003504,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,2.7,27,27.3,27,1,2,3,25,27,21,2.101649,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,2.7,27,27.3,27,1,2,3,25,27,21,2.201527,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,2.301654,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,2.400817,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,2.50141,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,2.600703,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,2.704286,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,2.800337,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,2.902609,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,3.00219,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,2.7,27,27.3,27,1,2,3,25,27,21,3.101663,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,2.7,27,27.3,27,1,2,3,25,27,21,3.204021,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,2.7,27,27.3,27,1,2,3,25,27,21,3.302263,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,2.7,27,27.3,27,1,2,3,25,27,21,3.400342,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,2.7,27,27.3,27,1,2,3,25,27,21,3.503257,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,2.7,27,27.3,27,1,2,3,25,27,21,3.605855,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,3.703184,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,3.803282,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,3.90005,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,2.7,27,27.3,27,1,2,3,25,27,21,4.003534,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,3.2,27,26.8,27,1,2,3,25,27,21,4.100842,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,3.699999,27,26.3,27,1,2,3,25,27,21,4.200818,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,4.199999,27,25.8,27,1,2,3,25,27,21,4.304497,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,4.699998,27,25.29999,27,1,2,3,25,27,21,4.403637,1
1,1,2,2,12.60754,12.00758,0.3085001,0.3085001,15,3,5.199998,27,24.79999,27,1,2,3,25,27,21,4.504366,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,5.699997,27,24.29999,27,1,2,3,25,27,21,4.604309,1
1,1,2,2,11.60753,13.00758,0.3085001,0.3085001,15,3,6.199997,27,23.79999,27,1,2,3,25,27,21,4.700563,1
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,6.699996,27,23.29999,27,1,2,3,25,27,21,4.800593,1
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,7.199996,27,22.79998,27,1,2,3,25,27,21,4.902301,1
1,1,1,1,10.10752,14.50758,2.307555,8.307555,15,3,7.699996,27,22.29998,27,1,2,3,25,27,21,5.002561,1
1,1,2,2,9.607524,15.00759,0.3085001,0.3085001,15,3,8.199996,27,21.79998,27,1,2,3,25,27,21,5.101851,1
5,1,2,2,7.608485,15.50759,0.3085001,0.3085001,15,3,8.699998,27,21.29998,27,1,2,3,25,27,21,5.205278,1
5,1,2,2,7.108482,16.00759,0.3085001,0.3085001,15,3,9.2,27,20.79998,27,1,2,3,25,27,21,5.300433,1
0,1,2,2,0,16.50759,0.3085001,0.3085001,15,3,9.700002,27,20.29997,27,0,2,3,25,27,21,5.403748,1
0,1,2,2,0,17.0076,0.3085001,0.3085001,15,3,10.2,27,19.79997,27,0,2,3,25,27,21,5.502158,1
0,1,2,2,0,17.5076,0.3085001,0.3085001,15,3,10.70001,27,19.29997,27,0,2,3,25,27,21,5.601974,1
0,1,2,2,0,18.0076,0.3085001,0.3085001,15,3,11.20001,27,18.79997,27,0,2,3,25,27,21,5.703963,1
0,1,2,2,0,18.5076,0.3085001,0.3085001,15,3,11.70001,27,18.29997,27,0,2,3,25,27,21,5.803348,1
0,1,2,2,0,19.0076,0.3085001,0.3085001,15,3,12.20001,27,17.79996,27,0,2,3,25,27,21,5.900958,1
0,1,2,2,0,19.5076,0.3085001,0.3085001,15,3,12.70001,27,17.29996,27,0,2,3,25,27,21,6.000273,1
0,0,2,2,0,0,0.3085001,0.3085001,15,3,12.70001,27.3,17.79996,27,0,2,3,25,27,21,6.100106,1
