NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,0.1407592,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,0.2049231,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,0.304883,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,0.4000312,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,0.5038798,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,0.6034907,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,0.7023877,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,0.8047032,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,0.9030535,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,1.003179,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,1.105181,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,1.20373,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,1.30359,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,1.404937,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,1.501245,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,1.603495,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,1.700557,0
0,1,2,1,0,0.6075547,0.3085001,8.307555,15,3,3,27,27,27,1,2,17,17,25,27,1.803412,1
0,1,2,2,0,1.107554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,17,17,25,27,1.903732,1
0,1,2,2,0,1.607554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,17,17,25,27,2.000749,1
0,1,2,2,0,2.107553,0.3085001,0.3085001,15,3,3,27,26.5,27,1,2,17,17,25,27,2.105359,1
0,1,2,2,0,2.607553,0.3085001,0.3085001,15,3,3,27,26,27,1,2,17,17,25,27,2.200614,1
0,1,2,2,0,3.107553,0.3085001,0.3085001,15,3,3,27,25.49999,27,1,2,17,17,25,27,2.304342,1
0,1,2,2,0,3.607552,0.3085001,0.3085001,15,3,3,27,24.99999,27,1,2,17,17,25,27,2.403335,1
0,1,2,2,0,4.107552,8.3085,0.3085001,15,3,3,27,24.49999,27,1,2,17,17,25,27,2.503702,1
0,1,2,2,0,4.607551,8.3085,0.3085001,15,3,3,27,23.99999,27,1,2,17,17,25,27,2.601775,1
1,1,2,1,19.50756,5.10755,0.3085001,0.3075551,15,3,3,27,23.49999,27,1,2,17,17,25,27,2.706225,1
1,1,2,1,19.00756,5.607551,0.3085001,0.3075551,15,3,3,27,22.99998,27,1,2,17,17,25,27,2.800032,1
1,1,2,1,18.50756,6.107553,0.3085001,0.3075551,15,3,3,27,22.49998,27,1,2,17,17,25,27,2.900188,1
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3,27,21.99998,27,1,2,17,17,25,27,3.000494,1
1,1,2,1,17.50755,7.107557,0.3085001,0.3075551,15,3,3,27,21.49998,27,1,2,17,17,25,27,3.10384,1
1,1,2,1,17.00755,7.607559,0.3085001,0.3075551,15,3,3,27,20.99998,27,1,2,17,17,25,27,3.200444,1
1,1,2,2,16.50755,8.107561,0.3085001,0.3085001,15,3,3,27,20.49998,27,1,2,17,17,25,27,3.305179,1
1,1,2,2,16.00755,8.607563,0.3085001,0.3085001,15,3,3,27,19.99997,27,1,2,17,17,25,27,3.405127,1
1,1,2,2,15.50755,9.107565,0.3085001,0.3085001,15,3,3,27,19.49997,27,1,2,17,17,25,27,3.500637,1
1,1,2,2,15.00754,9.607568,0.3085001,0.3085001,15,3,3,27,18.99997,27,1,2,17,17,25,27,3.601585,1
1,1,2,1,14.50754,10.10757,0.3085001,8.307555,15,3,3,27,18.49997,27,1,2,17,17,25,27,3.704986,1
1,1,2,1,14.00754,10.60757,0.3085001,8.307555,15,3,3,27,17.99997,27,1,2,17,17,25,27,3.803087,1
1,1,2,2,13.50754,11.10757,0.3085001,0.3085001,15,3,3,27,17.49996,27,1,2,17,17,25,27,3.902656,1
1,1,2,2,13.00754,11.60757,0.3085001,0.3085001,15,3,3,27,16.99996,27,1,2,17,17,25,27,4.002446,1
1,1,2,2,12.50753,12.10758,0.3085001,0.3085001,15,3,3.5,27,16.99996,26.7,1,2,17,17,25,27,4.100684,1
1,1,2,2,12.00753,12.60758,0.3085001,0.3085001,15,3,3.999999,27,16.99996,26.7,1,2,17,17,25,27,4.208354,1
1,1,2,2,11.50753,13.10758,0.3085001,0.3085001,15,3,4.499999,27,16.99996,26.7,1,2,17,17,25,27,4.300332,1
1,1,2,2,11.00753,13.60758,0.3085001,0.3085001,15,3,4.999998,27,16.99996,26.7,1,2,17,17,25,27,4.403749,1
1,1,1,1,10.50753,14.10758,2.307555,8.307555,15,3,5.499998,27,16.99996,26.7,1,2,17,17,25,27,4.505513,1
1,1,1,1,10.00753,14.60758,2.307555,8.307555,15,3,5.999997,27,16.99996,26.7,1,2,17,17,25,27,4.600501,1
1,1,2,2,9.507524,15.10759,0.3085001,0.3085001,15,3,6.499997,27,16.99996,26.7,1,2,17,17,25,27,4.702474,1
1,1,2,2,9.007522,15.60759,0.3085001,0.3085001,15,3,6.999996,27,16.99996,26.7,1,2,17,17,25,27,4.807179,1
1,1,2,2,8.50752,16.10759,0.3085001,0.3085001,15,3,7.499996,27,16.99996,26.7,1,2,17,17,25,27,4.901091,1
5,1,2,2,6.511678,16.60759,0.3085001,0.3085001,15,3,7.999995,27,16.99996,26.7,1,2,17,17,25,27,5.005336,1
5,1,2,2,6.011676,17.10759,0.3085001,0.3085001,15,3,8.499997,27,16.99996,26.3,1,2,17,17,25,27,5.10503,1
5,1,2,2,5.511674,17.6076,0.3085001,0.3085001,15,3,8.999999,27,16.99996,25.8,1,2,17,17,25,27,5.204932,1
1,1,2,2,6.507512,18.1076,0.3085001,0.3085001,15,3,9.500001,27,16.99996,25.7,1,2,17,17,25,27,5.303652,1
6,1,2,2,4.357705,18.6076,0.3085001,0.3085001,15,3,10,27,16.99996,25.7,1,2,17,17,25,27,5.405355,1
6,1,2,2,3.857703,19.1076,0.3085001,0.3085001,15,3,10.5,27,16.99996,25.7,1,2,17,17,25,27,5.501568,1
6,1,2,2,3.457701,19.5076,0.3085001,0.3085001,15,3,11.00001,27,16.99996,25.29999,0,2,17,17,25,27,5.606876,0
0,1,2,2,0,19.5076,0.3085001,0.3085001,15,3,11.50001,27,16.99996,24.79999,0,2,17,17,25,27,5.700715,0
0,1,2,2,0,19.5076,0.3085001,0.3085001,15,3,12.00001,27,16.99996,24.69999,0,2,17,17,25,27,5.802761,0
0,1,2,2,0,19.5076,0.3085001,0.3085001,15,3,12.50001,27,16.99996,24.69999,0,2,17,17,25,27,5.905534,0
0,1,2,2,0,19.5076,0.3085001,0.3085001,15,3,13.00001,27,16.99996,24.69999,0,2,17,17,25,27,6.005817,1
1,0,2,2,4.607504,0,0.3085001,0.3085001,15,3,13.00001,27,16.99996,24.69999,1,2,17,17,25,27,6.100129,1
1,0,2,2,4.107503,0,0.3085001,0.3085001,15,3,13.00001,27,16.99996,24.69999,1,2,17,17,25,27,6.203714,1
1,0,2,2,3.607501,0,0.3085001,0.3085001,15,3,13.00001,27,16.99996,24.69999,1,2,17,17,25,27,6.30401,1
1,0,2,2,3.107499,0,0.3085001,0.3085001,15,3,13.00001,27,16.99996,24.69999,1,2,17,17,25,27,6.403478,1
1,0,2,2,2.607497,0,0.3085001,0.3085001,15,3,13.00001,27,16.99996,24.69999,1,2,17,17,25,27,6.505026,1
1,0,2,2,2.107495,0,0.3085001,0.3085001,15,3,13.00001,27,16.99996,24.69999,1,2,17,17,25,27,6.608413,1
1,0,2,2,1.607493,0,0.3085001,0.3085001,15,3,13.00001,27,16.99996,24.69999,1,2,17,17,25,27,6.703645,1
1,0,2,2,1.107491,0,0.3085001,0.3085001,15,3,13.00001,27,16.99996,24.69999,1,2,17,17,25,27,6.803381,1
1,0,6,1,0.6074894,0,0.6577644,8.307555,15,3,13.00001,27,16.99996,24.69999,1,2,17,17,25,27,6.905353,1
