NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,23,5,27,0.1032832,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,23,5,27,0.2007281,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,23,5,27,0.3023289,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,23,5,27,0.4006396,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,23,5,27,0.5036076,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,23,5,27,0.6019298,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,23,5,27,0.7024224,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,23,5,27,0.8035569,0
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,23,5,27,0.9008742,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,23,5,27,1.001216,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,23,5,27,1.101032,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,23,5,27,1.200657,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,23,5,27,1.303316,1
0,1,2,2,0,3.307552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,23,5,27,1.400341,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,23,5,27,1.500581,1
0,1,2,2,0,4.307551,8.3085,0.3085001,15,3,3,27,27,27,1,2,27,23,5,27,1.604025,1
1,1,2,1,19.80756,4.807551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,27,23,5,27,1.701203,1
1,1,2,1,19.30756,5.30755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,27,23,5,27,1.802724,1
1,1,2,1,18.80756,5.807552,0.3085001,0.3075551,15,3,3,27,27,27,1,2,27,23,5,27,1.901394,1
1,1,2,1,18.30756,6.307554,0.3085001,0.3075551,15,3,3,27,27,27,1,2,27,23,5,27,2.002975,1
1,1,2,1,17.80755,6.807556,0.3085001,0.3075551,15,3,2.7,27,27,26.5,1,2,27,23,5,27,2.101976,1
1,1,2,1,17.30755,7.307558,0.3085001,0.3075551,15,3,2.7,27,27,26,1,2,27,23,5,27,2.200156,1
1,1,2,1,16.80755,7.80756,0.3085001,0.3075551,15,3,2.7,27,27,25.49999,1,2,27,23,5,27,2.300068,1
1,1,2,2,16.30755,8.307562,0.3085001,0.3085001,15,3,2.7,27,27,24.99999,1,2,27,23,5,27,2.400481,1
1,1,2,2,15.80755,8.807564,0.3085001,0.3085001,15,3,2.7,27,27,24.49999,1,2,27,23,5,27,2.503409,1
1,1,2,2,15.20754,9.407566,0.3085001,0.3085001,15,3,2.7,27,27,23.89999,1,2,100,100,5,27,2.616419,1
1,1,2,2,14.80754,9.807568,0.3085001,0.3085001,15,3,2.7,27,27,23.49999,1,2,100,100,5,27,2.703319,1
1,1,2,1,14.30754,10.30757,0.3085001,8.307554,15,3,2.7,27,27,22.99998,1,2,100,100,5,27,2.803688,1
1,1,2,2,13.80754,10.80757,0.3085001,0.3085001,15,3,2.7,27,27,22.49998,1,2,100,100,5,27,2.90021,1
1,1,2,2,13.30754,11.30757,0.3085001,0.3085001,15,3,2.7,27,27,21.99998,1,2,100,100,5,27,3.000911,1
1,1,2,2,12.80754,11.80758,0.3085001,0.3085001,15,3,2.7,27,27,21.49998,1,2,100,100,5,27,3.10098,1
1,1,2,2,12.30753,12.30758,0.3085001,0.3085001,15,3,2.7,27,27,20.99998,1,2,100,100,5,27,3.201442,1
1,1,2,2,11.80753,12.80758,0.3085001,0.3085001,15,3,2.7,27,27,20.49998,1,2,100,100,5,27,3.302188,1
1,1,2,2,11.30753,13.30758,0.3085001,0.3085001,15,3,2.7,27,27,19.99997,1,2,100,100,5,27,3.401364,1
1,1,2,2,10.80753,13.80758,0.3085001,0.3085001,15,3,2.7,27,27,19.49997,1,2,100,100,5,27,3.500997,1
1,1,1,1,10.30753,14.30758,2.307555,8.307555,15,3,2.7,27,27,18.99997,1,2,100,100,5,27,3.600631,1
1,1,2,2,9.807525,14.80759,0.3085001,0.3085001,15,3,2.7,27,27,18.49997,1,2,100,100,5,27,3.700559,1
1,1,2,2,9.307523,15.30759,0.3085001,0.3085001,15,3,2.7,27,27,17.99997,1,2,100,100,5,27,3.803437,1
1,1,2,2,8.807521,15.80759,0.3085001,0.3085001,15,3,2.7,27,27,17.49996,1,2,100,100,5,27,3.903979,1
1,1,2,2,8.307519,16.30759,0.3085001,0.3085001,15,3,2.7,27,27,16.99996,1,2,100,100,5,27,4.004604,1
1,1,2,2,7.807517,16.80759,0.3085001,0.3085001,15,3,2.7,27.3,26.5,16.99996,1,2,100,100,5,27,4.103414,1
1,1,2,2,7.307515,17.30759,0.3085001,0.3085001,15,3,2.7,27.3,26,16.99996,1,2,100,100,5,27,4.200963,1
1,1,2,2,6.807513,17.8076,0.3085001,0.3085001,15,3,2.7,27.3,25.49999,16.99996,1,2,100,100,5,27,4.302134,1
1,1,2,2,6.307511,18.3076,0.3085001,0.3085001,15,3,2.7,27.3,24.99999,16.99996,1,2,100,100,5,27,4.40312,1
1,1,2,2,5.807509,18.8076,0.3085001,0.3085001,15,3,2.7,27.3,24.49999,16.99996,1,2,100,100,5,27,4.502459,1
1,1,2,2,5.307507,19.3076,0.3085001,0.3085001,15,3,2.7,27.3,23.99999,16.99996,1,2,100,100,5,27,4.602808,1
1,1,2,2,4.807505,19.80761,0.3085001,0.3085001,15,3,2.7,27.3,23.49999,16.99996,1,2,100,100,5,27,4.701811,1
1,0,2,2,4.307503,0,0.3085001,0.3085001,15,3,2.7,27.3,22.99998,16.99996,1,2,100,100,5,27,4.802295,1
1,0,2,2,3.807502,0,0.3085001,0.3085001,15,3,2.7,27.3,22.49998,16.99996,1,2,100,100,5,27,4.903944,1
1,0,2,2,3.3075,0,0.3085001,0.3085001,15,3,2.7,27.3,21.99998,16.99996,1,2,100,100,5,27,5.002976,1
1,0,2,2,2.807498,0,0.3085001,0.3085001,15,3,2.7,27.3,21.49998,16.99996,1,2,100,100,5,27,5.100166,1
1,0,2,2,2.307496,0,0.3085001,0.3085001,15,3,2.7,27.3,20.99998,16.99996,1,2,100,100,5,27,5.203048,1
1,0,2,2,1.807494,0,0.3085001,0.3085001,15,3,2.7,27.3,20.49998,16.99996,1,2,100,100,5,27,5.302822,1
1,0,2,2,1.307492,0,0.3085001,0.3085001,15,3,2.7,27.3,19.99997,16.99996,1,2,100,100,5,27,5.403667,1
1,0,2,2,0.8074902,0,0.3085001,0.3085001,15,3,2.7,27.3,19.49997,16.99996,1,2,100,100,5,27,5.502397,1
1,0,1,6,0.3074883,0,16.30756,6.957749,15,3,2.7,27.3,18.99997,16.99996,1,2,100,100,5,27,5.602641,1
1,0,1,6,0.2074879,0,16.30756,6.957749,15,3,2.7,27.3,18.49997,16.99996,1,2,100,100,5,27,5.705014,0
1,2,1,6,0.2074879,0.4085672,16.70756,6.557748,15,3,2.7,27.3,17.99997,16.99996,1,2,100,100,5,27,5.805323,4
1,2,1,6,0.2074879,0.4085672,16.90756,6.357747,15,3,2.7,27.3,17.49996,16.99996,1,2,100,100,5,27,5.902297,0
1,2,1,0,0.2074879,0.4085672,16.90756,0,15,3,2.7,27.3,16.99996,16.99996,0,2,100,100,5,27,6.002929,0
1,2,1,0,0.2074879,0.4085672,16.90756,0,15,3,3.2,27.3,17.49996,16.99996,0,2,100,100,5,27,6.102122,0
1,2,1,0,0.2074879,0.4085672,16.90756,0,15,3,3.699999,27.3,17.99997,16.99996,0,2,100,100,5,27,6.201059,0
1,2,1,0,0.2074879,0.4085672,16.90756,0,15,3,4.199999,27.3,18.49997,16.99996,0,2,100,100,5,27,6.30282,0
1,2,1,6,0.2074879,0.4085672,16.90756,4.357749,15,3,4.699998,27.3,18.99997,16.99996,1,2,100,100,5,27,6.402492,0
1,2,1,0,0.2074879,0.4085672,16.90756,0,15,3,5.199998,27.3,19.49997,16.99996,0,2,100,100,5,27,6.503759,0
1,2,1,0,0.2074879,0.4085672,16.90756,0,15,3,5.699997,27.3,19.99997,16.99996,0,2,100,100,5,27,6.600019,0
1,2,1,1,0.2074879,0.4085672,16.90756,7.707552,15,3,100,100,20.49998,16.99996,1,2,100,100,5,27,6.703134,0
1,2,1,1,0.2074879,0.4085672,16.90756,7.707552,15,3,100,100,20.99998,16.99996,1,2,100,100,5,27,6.803692,0
1,2,1,0,0.2074879,0.4085672,16.90756,0,15,3,100,100,21.49998,16.99996,0,2,100,100,5,27,6.902999,0
1,2,1,0,0.2074879,0.4085672,16.90756,0,15,3,100,100,21.99998,16.99996,0,2,100,100,5,27,7.00383,0
1,2,1,0,0.2074879,0.4085672,16.90756,0,15,3,100,100,22.49998,16.99996,0,2,100,100,5,27,7.104383,0
1,2,1,0,0.2074879,0.4085672,16.90756,0,15,3,100,100,22.99998,16.99996,0,2,100,100,5,27,7.205181,3
1,0,1,0,0.2074879,0,16.40755,0,15,3,100,100,23.49999,16.99996,0,2,100,100,5,27,7.303353,3
1,2,1,0,0.2074879,0.4085672,15.90755,0,15,3,100,100,23.99999,16.99996,0,2,100,100,5,27,7.405333,3
1,2,1,0,0.2074879,0.4085672,15.40755,0,15,3,100,100,24.49999,16.99996,0,2,100,100,5,27,7.503933,3
1,2,1,1,0.2074879,0.4085672,14.90755,9.707561,15,3,100,100,24.99999,16.99996,1,2,100,100,5,27,7.600853,3
1,2,1,1,0.2074879,0.4085672,14.40755,10.20756,15,3,100,100,25.49999,16.99996,1,2,100,100,5,27,7.701204,3
1,2,1,1,0.2074879,0.4085672,13.90755,10.70756,15,3,100,100,26,16.99996,1,2,100,100,5,27,7.800568,3
1,2,1,1,0.2074879,0.4085672,13.40754,11.20757,15,3,100,100,26.5,16.99996,1,2,100,100,5,27,7.901044,3
1,2,1,1,0.2074879,0.4085672,12.90754,11.70757,15,3,100,100,27,16.99996,1,2,100,100,5,27,8.004575,3
1,1,1,1,0.2074879,4.407622,12.40754,12.20757,15,3,100,100,27,17.49996,1,2,100,100,5,27,8.102389,3
1,2,1,1,0.2074879,0.4085672,11.90754,12.70757,15,3,100,100,27,17.99997,1,2,100,100,5,27,8.203667,3
1,2,1,1,0.2074879,0.4085672,11.40754,13.20757,15,3,100,100,27,18.49997,1,2,100,100,5,27,8.302208,3
1,2,1,1,0.2074879,0.4085672,10.90754,13.70758,15,3,100,100,27,18.99997,1,2,100,100,5,27,8.403417,3
1,2,1,1,0.2074879,0.4085672,10.40753,14.20758,15,3,100,100,27,19.49997,1,2,100,100,5,27,8.502889,3
1,2,1,1,0.2074879,0.4085672,9.907531,14.70758,15,3,100,100,27,19.99997,1,2,100,100,5,27,8.600772,3
1,2,1,1,0.2074879,0.4085672,9.407529,15.20758,15,3,100,100,27,20.49998,1,2,100,100,5,27,8.701644,3
1,2,1,1,0.2074879,0.4085672,8.907527,15.70758,15,3,100,100,27,20.99998,1,2,100,100,5,27,8.802249,3
1,0,1,1,0.2074879,0,8.407525,16.20758,15,3,100,100,27,21.49998,1,2,100,100,5,27,8.901271,3
1,0,1,1,0.2074879,0,8.207523,16.40759,15,3,100,100,27,21.99998,1,2,100,100,5,27,9.000185,0
1,0,1,1,0.2074879,0,8.207523,16.40759,15,3,100,100,27,22.49998,1,2,100,100,5,27,9.102304,0
1,0,1,1,0.2074879,0,8.207523,16.40759,15,3,100,100,27,22.99998,1,2,100,100,5,27,9.200398,0
1,0,1,1,0.2074879,0,8.207523,16.40759,15,3,100,100,27,23.49999,1,2,100,100,5,27,9.303104,0
1,0,1,1,0.2074879,0,8.207523,16.40759,15,3,100,100,27,23.99999,1,2,100,100,5,27,9.401984,0
1,0,1,1,0.2074879,0,8.207523,16.40759,15,3,100,100,27,24.49999,1,2,100,100,5,27,9.503613,0
1,0,5,1,0.2074879,0,6.708469,16.40759,15,3,100,100,27,24.99999,1,2,100,100,5,27,9.602339,0
1,0,0,1,0.2074879,0,0,16.40759,15,3,100,100,27,25.49999,0,2,100,100,5,27,9.703982,0
1,0,0,1,0.2074879,0,0,16.40759,15,3,100,100,27,26,0,2,100,100,5,27,9.803006,0
1,0,0,1,0.2074879,0,0,16.40759,15,3,100,100,27,26.5,0,2,100,100,5,27,9.902369,0
1,0,0,1,0.2074879,0,0,16.40759,15,3,100,100,27,27,0,2,100,100,5,27,10.00146,0
1,0,0,1,0.2074879,0,0,16.40759,15,3,100,100,27,27.3,0,2,100,100,5,27,10.10388,0
1,0,0,1,0.2074879,0,0,16.40759,15,3,100,100,27,27.3,0,2,100,100,5,27,10.20041,0
1,0,6,1,0.2074879,0,6.557719,16.40759,15,3,100,100,27,27.3,1,2,100,100,5,27,10.30032,0
1,0,0,1,0.2074879,0,0,16.40759,15,3,100,100,27,27.3,0,2,100,100,5,27,10.40177,0
1,0,0,1,0.2074879,0,0,16.40759,15,3,100,100,27,27.3,0,2,100,100,5,27,10.50223,0
1,0,0,1,0.2074879,0,0,16.40759,15,3,100,100,27,27.3,0,2,100,100,5,27,10.60398,0
1,0,0,1,0.2074879,0,0,16.40759,15,3,100,100,27,27.3,0,2,100,100,5,27,10.70355,0
1,0,0,1,0.2074879,0,0,16.40759,15,3,100,100,27,27.3,0,2,100,100,5,27,10.80523,0
1,0,0,1,0.2074879,0,0,16.10759,15,3,100,100,27,27.3,0,2,100,100,5,27,10.9018,4
1,2,1,1,0.2074879,0.4085672,9.007527,15.60758,15,3,100,100,100,100,1,2,100,100,5,27,11.00024,4
1,2,1,1,0.2074879,0.4085672,9.507529,15.10758,15,3,100,100,100,100,1,2,100,100,5,27,11.1037,4
1,2,1,1,0.2074879,0.4085672,10.00753,14.60758,15,3,100,100,100,100,1,2,100,100,5,27,11.20147,4
1,2,1,1,0.2074879,0.4085672,10.50753,14.10758,15,3,100,100,100,100,1,2,100,100,5,27,11.30322,4
1,2,1,1,0.2074879,0.4085672,11.00753,13.60758,15,3,100,100,100,100,1,2,100,100,5,27,11.40412,4
1,2,1,1,0.2074879,0.4085672,11.50754,13.10757,15,3,100,100,100,100,1,2,100,100,5,27,11.50105,4
1,1,1,1,0.2074879,4.407622,12.00754,12.60757,15,3,100,100,100,100,1,2,100,100,5,27,11.60128,4
1,1,1,1,0.2074879,4.407622,12.50754,12.10757,15,3,100,100,100,100,1,2,100,100,5,27,11.70189,4
1,2,1,1,0.2074879,0.4085672,13.00754,11.60757,15,3,100,100,100,100,1,2,100,100,5,27,11.80052,4
1,2,1,1,0.2074879,0.4085672,13.50755,11.10757,15,3,100,100,100,100,1,2,100,100,5,27,11.90207,4
1,2,1,1,0.2074879,0.4085672,14.00755,10.60756,15,3,100,100,100,100,1,2,100,100,5,27,12.00243,4
1,2,1,1,0.2074879,0.4085672,14.50755,10.10756,15,3,100,100,100,100,1,2,100,100,5,27,12.10259,4
1,2,1,1,0.2074879,0.4085672,15.00755,9.60756,15,3,100,100,100,100,1,2,100,100,5,27,12.20167,4
1,2,1,1,0.2074879,0.4085672,15.50755,9.107558,15,3,100,100,100,100,1,2,100,100,5,27,12.30081,4
1,0,1,1,0.2074879,0,16.00755,8.607556,15,3,100,100,100,100,1,2,100,100,5,27,12.40225,4
1,0,1,1,0.2074879,0,16.50756,8.107553,15,3,100,100,100,100,1,2,100,100,5,27,12.50333,4
1,2,1,1,0.2074879,0.4085672,17.00756,7.607553,15,3,100,100,100,100,1,2,100,100,5,27,12.60477,4
1,2,1,1,0.2074879,0.4085672,17.50756,7.107551,15,3,100,100,100,100,1,2,100,100,5,27,12.70006,4
1,2,1,1,0.2074879,0.4085672,18.00756,6.607548,15,3,100,100,100,100,1,2,100,100,5,27,12.80449,4
