NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,0.1029672,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,0.2012153,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,0.3006655,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,0.4014038,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,0.5029827,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,0.6009774,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,0.7018251,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,0.8040811,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,0.901049,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,1.001107,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,1.103862,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,1.204373,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,1.304893,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,1.400667,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,1.504147,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,1.600564,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,17,23,25,1.703729,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,17,23,25,1.803943,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,17,23,25,1.901008,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,7,17,23,25,2.002882,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,3,27,27.3,27,1,2,7,17,23,25,2.101304,1
0,1,2,2,0,2.907553,0.3085001,0.3085001,15,3,3,27,27.3,27,1,2,7,17,23,25,2.202623,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,3,27,27.3,27,1,2,7,17,23,25,2.30455,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,3,27,27.3,27,1,2,7,17,23,25,2.403471,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,3,27,27.3,27,1,2,7,17,23,25,2.503408,1
1,1,2,1,19.70756,4.90755,0.3085001,0.3075551,15,3,3,27,27.3,27,1,2,7,17,23,25,2.600642,1
1,1,2,1,19.20756,5.40755,0.3085001,0.3075551,15,3,3,27,27.3,27,1,2,7,17,23,25,2.702027,1
1,1,2,1,18.70756,5.907552,0.3085001,0.3075551,15,3,3,27,27.3,27,1,2,7,17,23,25,2.80536,1
1,1,2,1,18.20756,6.407555,0.3085001,0.3075551,15,3,3,27,27.3,27,1,2,7,17,23,25,2.90179,1
1,1,2,1,17.70755,6.907556,0.3085001,0.3075551,15,3,3,27,27.3,27,1,2,7,17,23,25,3.004279,1
1,1,2,1,17.20755,7.407558,0.3085001,0.3075551,15,3,3,27,27.3,27,1,2,7,17,23,25,3.100645,1
1,1,2,1,16.70755,7.907561,0.3085001,0.3075551,15,3,3,27,27.3,27,1,2,7,17,23,25,3.20132,1
1,1,2,2,16.20755,8.407562,0.3085001,0.3085001,15,3,3,27,27.3,27,1,2,7,17,23,25,3.303756,1
