NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,0.1064608,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,0.2121927,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,0.3126573,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,0.4038881,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,0.5046037,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,0.6163491,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,0.7144968,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,0.8116686,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,0.9036527,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,1.005302,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,1.11497,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,1.203976,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,1.305987,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,1.407408,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,1.502324,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,1.601779,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,1.711675,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,1.807359,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,1.90703,0
0,1,2,1,0,0.6075547,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,7,11,27,2.008651,1
0,1,2,2,0,1.107554,0.3085001,0.3085001,15,3,26.5,27,3,26.5,1,2,3,7,11,27,2.107002,1
0,1,2,2,0,1.607554,0.3085001,0.3085001,15,3,26,27,3,26,1,2,3,7,11,27,2.209738,1
0,1,2,2,0,2.107553,0.3085001,0.3085001,15,3,25.49999,27,3,25.49999,1,2,3,7,11,27,2.311391,1
0,1,2,2,0,2.607553,0.3085001,0.3085001,15,3,24.99999,27,3,24.99999,1,2,3,7,11,27,2.409058,1
0,1,2,2,0,3.107553,0.3085001,0.3085001,15,3,24.49999,27,3,24.49999,1,2,3,7,11,27,2.509176,1
0,1,2,2,0,3.607552,0.3085001,0.3085001,15,3,23.99999,27,3,23.99999,1,2,3,7,11,27,2.60346,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,23.49999,27,3,23.49999,1,2,3,7,11,27,2.7117,3
2,2,2,2,0.6085036,0.00849652,7.808498,0.808502,15,3,22.99998,27,3,22.99998,1,2,3,7,11,27,2.806191,3
2,2,2,2,0.6085036,0.00849652,7.308496,1.308504,15,3,22.49998,27,3,22.49998,1,2,3,7,11,27,2.908921,3
2,2,2,2,0.6085036,0.00849652,6.808494,1.808506,15,3,21.99998,27,3,21.99998,1,2,3,7,11,27,3.009123,3
