NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,0.134722,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,0.2061465,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,0.302027,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,0.4095597,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,0.5066264,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,0.6080239,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,0.7005607,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,0.8071578,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,0.906045,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,1.012092,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,1.104921,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,1.207322,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,1.310534,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,1.407472,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,1.501128,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,1.607512,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,1.705403,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,1.80028,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,1.906165,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,27,27,3,27,1,2,25,17,27,25,2.006289,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,27,27.3,3,26.5,1,2,25,17,27,25,2.106006,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,27,27.3,3,26,1,2,25,17,27,25,2.201591,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,27,27.3,3,25.49999,1,2,25,17,27,25,2.303686,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,27,27.3,3,24.99999,1,2,25,17,27,25,2.400786,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,27,27.3,3,24.49999,1,2,25,17,27,25,2.506304,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,27,27.3,3,23.99999,1,2,25,17,27,25,2.605985,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,27,27.3,3,23.49999,1,2,25,17,27,25,2.70672,1
0,1,2,2,0,4.107551,8.1085,0.5085009,15,3,27,27.3,3,22.99998,1,2,25,17,27,25,2.805719,3
2,2,2,2,0.5085037,0.1084964,7.608498,1.008503,15,3,27,27.3,3,22.49998,1,2,25,17,27,25,2.905145,3
2,2,2,2,0.5085037,0.1084964,7.108496,1.508505,15,3,27,27.3,3,21.99998,1,2,25,17,27,25,3.006073,3
2,2,2,2,0.5085037,0.1084964,6.608493,2.008507,15,3,27,27.3,3,21.49998,1,2,25,17,27,25,3.106166,3
2,2,2,2,0.5085037,0.1084964,6.108491,2.508508,15,3,27,27.3,3,20.99998,1,2,25,17,27,25,3.210251,3
2,2,2,2,0.5085037,0.1084964,5.60849,3.00851,15,3,27,27.3,3,20.49998,1,2,25,17,27,25,3.306867,3
2,2,2,2,0.5085037,0.1084964,5.108488,3.508512,15,3,27,27.3,3,19.99997,1,2,25,17,27,25,3.407906,3
2,2,2,2,4.508503,0.1084964,4.608486,4.008513,15,3,27,27.3,3,19.49997,1,2,25,17,27,25,3.502081,3
2,2,2,2,4.508503,0.1084964,4.108483,4.508516,15,3,27,27.3,3,18.99997,1,2,25,17,27,25,3.608589,3
2,2,2,2,0.5085037,0.1084964,3.608482,5.008518,15,3,27,27.3,3,18.49997,1,2,25,17,27,25,3.708068,3
2,2,2,2,0.5085037,0.1084964,3.10848,5.50852,15,3,27,27.3,3,17.99997,1,2,25,17,27,25,3.81029,3
2,2,2,2,0.5085037,0.1084964,2.608478,6.008522,15,3,27,27.3,3,17.49996,1,2,25,17,27,25,3.906605,3
2,2,2,2,0.5085037,0.1084964,2.008476,6.608524,15,3,27,27.3,3,16.89996,1,2,25,17,27,25,4.016642,3
2,2,2,2,0.5085037,0.1084964,1.608474,7.008525,15,3,27,27.3,3,17.29996,1,2,25,17,27,25,4.108139,3
2,2,2,2,0.5085037,0.1084964,1.108473,7.508528,15,3,27,27.3,3,17.79996,1,2,25,17,27,25,4.202049,3
0,1,2,2,0,4.107552,0.6084707,8.00853,15,3,27,27.3,3,18.29997,1,2,25,17,27,25,4.306629,3
0,1,2,2,0,4.507551,0.5084704,8.10853,15,3,27,27.3,3,18.79997,1,2,25,17,27,25,4.401889,1
1,1,1,2,19.60756,5.00755,0.5075253,0.1085298,15,3,27,27.3,3,19.29997,1,2,25,17,27,25,4.50021,1
1,1,1,2,19.10756,5.507551,0.5075253,0.1085298,15,3,27,27.3,3,19.79997,1,2,25,17,27,25,4.607476,1
1,1,1,2,18.60756,6.007553,0.5075253,0.1085298,15,3,27,27.3,3,20.29997,1,2,25,17,27,25,4.707089,1
1,1,1,2,18.10756,6.507555,0.5075253,0.1085298,15,3,27,27.3,3,20.79998,1,2,25,17,27,25,4.807384,1
1,1,1,2,17.60755,7.007556,0.5075253,0.1085298,15,3,27,27.3,3,21.29998,1,2,25,17,27,25,4.907026,1
1,1,1,2,17.10755,7.507559,0.5075253,0.1085298,15,3,27,27.3,3,21.79998,1,2,25,17,27,25,5.007229,1
1,1,2,2,16.60755,8.007561,0.5084704,0.1085298,15,3,27,27.3,3,22.29998,1,2,25,17,27,25,5.110163,1
1,1,2,2,16.10755,8.507563,0.5084704,0.1085298,15,3,27,27.3,3,22.79998,1,2,25,17,27,25,5.207734,1
1,1,2,2,15.60755,9.007565,0.5084704,0.1085298,15,3,27,27.3,3,23.29999,1,2,25,17,27,25,5.301347,1
1,1,2,2,15.10754,9.507566,0.5084704,0.1085298,15,3,27,27.3,3,23.79999,1,2,25,17,27,25,5.405813,1
1,1,1,2,14.60754,10.00757,8.507525,0.1085298,15,3,27,27.3,3,24.29999,1,2,25,17,27,25,5.509173,1
1,1,1,2,14.10754,10.50757,8.507524,0.1085298,15,3,27,27.3,3,24.79999,1,2,25,17,27,25,5.60712,1
1,1,2,2,13.60754,11.00757,0.5084704,0.1085298,15,3,27,27.3,3,25.29999,1,2,25,17,27,25,5.706433,1
1,1,2,2,13.00754,11.60757,0.5084704,0.1085298,15,3,27,27.3,3,25.9,1,2,25,17,27,25,5.814139,1
1,1,2,2,12.60754,12.00758,0.5084704,0.1085298,15,3,27,27.3,3,26.3,1,2,25,17,27,25,5.902217,1
1,1,2,2,12.10753,12.50758,0.5084704,0.1085298,15,3,27,27.3,3,26.8,1,2,25,17,27,25,6.010172,1
1,1,2,2,11.60753,13.00758,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,6.108323,1
1,1,2,2,11.10753,13.50758,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,6.207379,1
1,1,1,1,10.60753,14.00758,8.507524,2.107585,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,6.311322,1
1,1,1,1,10.10752,14.50758,8.507525,2.107585,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,6.406311,1
1,1,2,2,9.607524,15.00759,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,6.508981,1
1,1,2,2,9.107522,15.50759,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,6.605902,1
1,1,2,2,8.607519,16.00759,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,6.708448,1
1,1,2,2,8.107518,16.50759,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,6.808453,1
1,1,2,2,7.607515,17.0076,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,6.900693,1
1,1,2,2,7.107514,17.5076,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,7.008828,1
1,1,2,2,6.607512,18.0076,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,7.111861,1
1,1,2,2,6.10751,18.5076,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,7.206203,1
1,1,2,2,5.607508,19.0076,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,7.312835,1
1,1,2,2,5.107506,19.5076,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,7.407203,1
1,0,2,2,4.607504,0,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,7.507181,1
1,0,2,2,4.107502,0,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,7.600322,1
1,0,2,2,3.607501,0,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,7.703083,1
1,0,2,2,3.107499,0,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,7.802041,1
1,0,2,2,2.607497,0,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,7.900034,1
1,0,2,2,2.107495,0,0.5084704,0.1085298,15,3,27.3,27.3,3,26.8,1,2,25,17,27,25,8.007554,1
1,0,2,2,1.607493,0,0.5084704,0.1085298,15,3,27.3,27.3,3,27.3,1,2,25,17,27,25,8.109764,1
1,0,2,2,1.107491,0,0.5084704,0.1085298,15,3,27.3,27.3,3,27.3,1,2,25,17,27,25,8.210652,1
1,0,6,6,0.6074895,0,7.157721,14.45778,15,3,27.3,27.3,3,27.3,1,2,25,17,27,25,8.303632,1
1,0,6,6,0.007487177,0,7.157721,14.45778,15,3,27.3,27.3,3,27.3,1,2,25,17,27,25,8.41489,1
1,0,6,6,0.007487177,0,7.057721,14.55778,15,3,27.3,27.3,3,27.3,1,2,25,17,27,25,8.504507,3
1,2,6,6,0.007487177,0.608568,6.557719,15.05778,15,3,27.3,27.3,3,27.3,1,2,25,17,27,25,8.609131,3
1,2,6,6,0.007487177,0.608568,6.457718,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,8.704508,0
1,2,0,6,0.007487177,0.608568,0,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,8.809212,0
1,2,0,6,0.007487177,0.608568,0,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,8.900204,0
1,2,0,6,0.007487177,0.608568,0,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,9.007089,0
1,2,0,6,0.007487177,0.608568,0,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,9.100074,0
1,2,0,6,0.007487177,0.608568,0,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,9.208139,0
1,2,0,6,0.007487177,0.608568,0,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,9.302333,0
1,2,0,6,0.007487177,0.608568,0,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,9.406999,0
1,2,0,6,0.007487177,0.608568,0,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,9.504889,0
1,2,0,6,0.007487177,0.608568,0,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,9.602154,0
1,2,0,6,0.007487177,0.608568,0,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,9.707453,0
1,2,0,6,0.007487177,0.608568,0,15.15778,15,3,27.3,27.3,3,27.3,0,2,25,17,27,25,9.801427,0
1,2,1,6,0.007487177,0.608568,7.807522,15.15778,15,3,100,100,3,27.3,1,2,25,17,27,25,9.907485,0
1,2,1,6,0.007487177,0.608568,7.807522,15.15778,15,3,100,100,3,27.3,1,2,25,17,27,25,10.00012,0
1,0,1,6,0.007487177,0,8.107525,14.85778,15,3,100,100,3,27.3,1,2,25,17,27,25,10.10106,4
1,0,1,6,0.007487177,0,8.207524,14.75778,15,3,100,100,3,27.3,1,2,25,17,27,25,10.20154,0
1,0,1,6,0.007487177,0,8.207524,14.75778,15,3,100,100,3,27.3,1,2,25,17,27,25,10.30217,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,10.40119,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,10.50803,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,10.6067,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,10.70772,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,10.80715,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,10.90193,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,11.00591,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,11.10845,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,11.20547,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,11.30106,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,11.40898,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,11.50674,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,11.6009,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,11.70078,0
1,0,1,6,0.007487177,0,8.207524,14.75778,15,3,100,100,3,27.3,1,2,25,17,27,25,11.8052,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,11.90576,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,27.3,0,2,25,17,27,25,12.00124,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,26.8,0,2,25,17,27,25,12.10694,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,26.3,0,2,25,17,27,25,12.20715,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,25.8,0,2,25,17,27,25,12.30789,0
1,0,1,0,0.007487177,0,8.207524,0,15,3,100,100,3,25.29999,0,2,25,17,27,25,12.41129,0
1,2,1,0,0.007487177,0.608568,7.807522,0,15,3,100,100,3,24.79999,0,2,25,17,27,25,12.502,3
1,2,1,0,0.007487177,0.608568,7.607522,0,15,3,100,100,3,24.29999,0,2,25,17,27,25,12.60682,0
1,2,1,0,0.007487177,0.608568,7.607522,0,15,3,100,100,3,23.79999,0,2,25,17,27,25,12.70237,0
1,2,1,0,0.007487177,0.608568,7.907523,0,15,3,100,100,3,23.29999,0,2,25,17,27,25,12.80838,4
1,0,1,0,0.007487177,0,8.407525,0,15,3,100,100,3,22.79998,0,2,25,17,27,25,12.90455,4
1,2,1,0,0.007487177,0.608568,8.907527,0,15,3,100,100,3,22.29998,0,2,25,17,27,25,13.00157,4
1,2,1,0,0.007487177,0.608568,9.407529,0,15,3,100,100,3,21.79998,0,2,25,17,27,25,13.10673,4
1,2,1,0,0.007487177,0.608568,9.907531,0,15,3,100,100,3,21.29998,0,2,25,17,27,25,13.20529,4
1,2,1,0,0.007487177,0.608568,10.40753,0,15,3,100,100,3,20.79998,0,2,25,17,27,25,13.30106,4
1,2,1,0,0.007487177,0.608568,10.90754,0,15,3,100,100,3,20.29997,0,2,25,17,27,25,13.40816,4
1,2,1,1,0.007487177,0.608568,11.40754,13.20757,15,3,100,100,3,19.79997,1,2,25,17,27,25,13.50123,4
1,2,1,1,0.007487177,0.608568,11.90754,12.70757,15,3,100,100,3,19.29997,1,2,25,17,27,25,13.60795,4
