NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,23,7,23,23,0.106013,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,23,7,23,23,0.2090972,1
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,7,23,23,0.3036568,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,7,23,23,0.4048131,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,7,23,23,0.5041499,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,7,23,23,0.601115,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,7,23,23,0.7039927,1
0,1,2,2,0,3.307552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,7,23,23,0.8039736,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,7,23,23,0.9019398,1
0,1,2,2,0,4.207551,8.3085,0.3085001,15,3,3,27,27,27,1,2,23,7,23,23,1.001073,3
0,1,2,2,0,4.207551,8.1085,0.5085009,15,3,3,27,27,27,1,2,23,7,23,23,1.102292,3
2,2,2,2,0.4085038,0.2084963,7.608498,1.008503,15,3,3,27,27,27,1,2,23,7,23,23,1.201414,3
2,2,2,2,0.4085038,0.2084963,7.108495,1.508505,15,3,3,27,27,27,1,2,23,7,23,23,1.303014,3
2,2,2,2,0.4085038,0.2084963,6.608493,2.008507,15,3,3,27,27,27,1,2,23,7,23,23,1.408179,3
2,2,2,2,0.4085038,0.2084963,6.108491,2.508508,15,3,3,27,27,27,1,2,23,7,23,23,1.502911,3
2,2,2,2,0.4085038,0.2084963,5.408489,3.208511,15,3,3,27,27,27,1,2,23,7,23,23,1.647008,3
2,2,2,2,0.4085038,0.2084963,5.108488,3.508512,15,3,3,27,27,27,1,2,23,7,23,23,1.701944,3
2,2,2,2,4.408504,0.2084963,4.608486,4.008514,15,3,3,27,27,27,1,2,23,7,23,23,1.802266,3
2,2,2,2,4.408504,0.2084963,4.108484,4.508516,15,3,3,27,27,27,1,2,23,7,23,23,1.900486,3
2,2,2,2,0.4085038,0.2084963,3.608482,5.008518,15,3,3,27,27,27,1,2,23,7,23,23,2.000924,3
2,2,2,2,0.4085038,0.2084963,3.10848,5.50852,15,3,3.5,27,26.5,27,1,2,23,7,23,23,2.103426,3
2,2,2,2,0.4085038,0.2084963,2.608478,6.008522,15,3,3.999999,27,26,27,1,2,23,7,23,23,2.202614,3
